city,district,rooms,area,price
Almaty,Unknown,2,44.9,14000000
Almaty,Unknown,2,60.0,26000000
Almaty,Unknown,3,100.0,49500000
Almaty,Unknown,3,63.5,20500000
Almaty,Unknown,2,48.2,15000000
Almaty,Unknown,2,56.2,21000000
Almaty,Unknown,3,623.0,16000000
Almaty,Unknown,3,63.0,21000000
Almaty,Unknown,1,36.0,13500000
Almaty,Unknown,1,57.0,20500000
Almaty,Unknown,3,60.0,10000000
Almaty,Unknown,1,51.7,18000000
Almaty,Unknown,1,45.8,16000000
Almaty,Unknown,1,45.4,23500000
Almaty,Unknown,1,32.0,10000000
Almaty,Unknown,4,63.3,20200200
Almaty,Unknown,4,62.0,19000000
Almaty,Unknown,4,61.5,16500000
Almaty,Unknown,2,54.0,22500000
Almaty,Unknown,3,63.0,16000000
Almaty,Unknown,3,110.2,33060000
Almaty,Unknown,2,44.0,15000000
Almaty,Unknown,3,83.1,25000000
Almaty,Unknown,3,105.0,30000000
Almaty,Unknown,2,55.0,16000000
Almaty,Unknown,2,86.0,30000000
Almaty,Unknown,2,45.5,13500000
Almaty,Unknown,3,42.2,13000000
Almaty,Unknown,3,62.0,20000000
Almaty,Unknown,2,68.0,28000000
Almaty,Unknown,3,68.0,25000000
Almaty,Unknown,2,60.0,27000000
Almaty,Unknown,2,45.0,15000000
Almaty,Unknown,2,45.8,13500000
Almaty,Unknown,3,114.5,45000000
Almaty,Unknown,3,95.0,40000000
Almaty,Unknown,3,81.0,35000000
Almaty,Unknown,3,54.0,14500000
Almaty,Unknown,3,89.6,36900000
Almaty,Unknown,1,40.0,13500000
Almaty,Unknown,3,61.0,10000000
Almaty,Unknown,3,82.0,28000000
Almaty,Unknown,1,38.0,16000000
Almaty,Unknown,2,37.7,8000000
Almaty,Unknown,2,55.0,25000000
Almaty,Unknown,2,68.1,25500000
Almaty,Unknown,3,81.0,26700000
Almaty,Unknown,2,50.7,12000000
Almaty,Unknown,1,46.2,18500000
Almaty,Unknown,1,31.7,13500000
Almaty,Unknown,1,31.0,9500000
Almaty,Unknown,2,45.0,13500000
Almaty,Unknown,2,44.0,13400000
Almaty,Unknown,2,53.3,22000000
Almaty,Unknown,2,80.0,24500000
Almaty,Unknown,2,43.0,18500000
Almaty,Unknown,2,45.2,13500000
Almaty,Unknown,2,62.0,27000000
Almaty,Unknown,3,41.6,12000000
Almaty,Unknown,3,65.0,23000000
Almaty,Unknown,3,62.4,17800000
Almaty,Unknown,2,68.1,25500000
Almaty,Unknown,2,50.3,20500000
Almaty,Unknown,3,62.4,15000000
Almaty,Unknown,3,65.8,18700000
Almaty,Unknown,3,94.62,34500000
Almaty,Unknown,1,30.5,11000000
Almaty,Unknown,1,43.9,14500000
Almaty,Unknown,1,54.0,24000000
Almaty,Unknown,1,34.0,14200000
Almaty,Unknown,1,18.0,3000000
Almaty,Unknown,2,44.4,13500000
Almaty,Unknown,2,48.6,18500000
Almaty,Unknown,3,140.0,55000000
Almaty,Unknown,4,135.4,33000000
Almaty,Unknown,3,65.8,26260000
Almaty,Unknown,3,61.1,17500000
Almaty,Unknown,3,50.0,15500000
Almaty,Unknown,3,136.4,75020000
Almaty,Unknown,2,59.7,19104000
Almaty,Unknown,4,183.2,100760000
Almaty,Казыбек би р-н,4,123.06,65221800
Almaty,Unknown,2,67.2,21504000
Almaty,Казыбек би р-н,3,70.3,39000000
Almaty,Казыбек би р-н,3,65.1,28000000
Almaty,Алихана Бокейханова р-н,3,60.0,12500000
Almaty,Казыбек би р-н,3,70.0,30000000
Almaty,Казыбек би р-н,2,57.0,27000000
Almaty,Алихана Бокейханова р-н,3,63.0,16000000
Almaty,Казыбек би р-н,4,83.0,26900000
Almaty,Казыбек би р-н,4,72.3,34000000
Almaty,Казыбек би р-н,5,182.4,84000000
Almaty,Казыбек би р-н,3,80.0,35000000
Almaty,Казыбек би р-н,2,56.0,24000000
Almaty,Казыбек би р-н,1,33.0,10800000
Almaty,Unknown,2,53.7,17184000
Almaty,Unknown,2,53.1,18500000
Almaty,Казыбек би р-н,4,80.0,27500000
Almaty,Алихана Бокейханова р-н,3,64.4,14200000
Almaty,Unknown,2,58.0,18850000
Almaty,Казыбек би р-н,1,40.0,16500000
Almaty,Казыбек би р-н,2,84.39,46414500
Almaty,Казыбек би р-н,3,91.7,55020000
Almaty,Алихана Бокейханова р-н,2,59.0,13500000
Almaty,Казыбек би р-н,3,132.1,87000000
Almaty,Казыбек би р-н,2,47.0,23000000
Almaty,Алихана Бокейханова р-н,2,67.0,24500000
Almaty,Unknown,3,122.8,67540000
Almaty,Казыбек би р-н,2,60.6,22900000
Almaty,Казыбек би р-н,3,58.2,19000000
Almaty,Unknown,3,91.0,30030000
Almaty,Unknown,3,80.0,26400000
Almaty,Казыбек би р-н,2,72.5,23562500
Almaty,Unknown,3,127.6,70180000
Almaty,Unknown,2,107.9,59345000
Almaty,Казыбек би р-н,2,79.3,47580000
Almaty,Казыбек би р-н,1,30.0,13000000
Almaty,Unknown,2,71.0,23430000
Almaty,Казыбек би р-н,3,75.0,42800000
Almaty,Казыбек би р-н,2,54.1,22500000
Almaty,Казыбек би р-н,1,50.6,30360000
Almaty,Казыбек би р-н,1,40.3,16499000
Almaty,Казыбек би р-н,2,50.7,22000000
Almaty,Казыбек би р-н,5,210.0,58000000
Almaty,Казыбек би р-н,7,186.48,102564000
Almaty,Казыбек би р-н,7,256.66,130896600
Almaty,Казыбек би р-н,3,57.0,16000000
Almaty,Казыбек би р-н,1,31.0,14900000
Almaty,Алихана Бокейханова р-н,1,41.0,14500000
Almaty,Казыбек би р-н,2,70.6,22592000
Almaty,Казыбек би р-н,2,60.9,33000000
Almaty,Unknown,2,56.0,17000000
Almaty,Казыбек би р-н,8,248.66,126816600
Almaty,Казыбек би р-н,2,63.88,38328000
Almaty,Казыбек би р-н,3,65.0,36000000
Almaty,Казыбек би р-н,2,44.0,28000000
Almaty,Алихана Бокейханова р-н,2,47.0,11500000
Almaty,Unknown,3,125.9,69245000
Almaty,Казыбек би р-н,4,80.0,29000000
Almaty,Алихана Бокейханова р-н,2,44.0,11000000
Almaty,Алихана Бокейханова р-н,3,62.0,14000000
Almaty,Казыбек би р-н,2,65.0,26854000
Almaty,Алихана Бокейханова р-н,1,32.0,7300000
Almaty,Казыбек би р-н,2,66.83,38761400
Almaty,Казыбек би р-н,1,32.0,11700000
Almaty,Казыбек би р-н,3,65.0,24000000
Almaty,Алихана Бокейханова р-н,2,55.0,10500000
Almaty,Казыбек би р-н,3,64.0,28000000
Almaty,Казыбек би р-н,3,118.03,59015000
Almaty,Unknown,2,48.0,16080000
Almaty,Казыбек би р-н,3,82.7,26464000
Almaty,Unknown,2,66.0,21780000
Almaty,Казыбек би р-н,1,33.0,13200000
Almaty,Казыбек би р-н,3,63.0,32000000
Almaty,Казыбек би р-н,4,100.0,47000000
Almaty,Казыбек би р-н,2,50.0,17000000
Almaty,Казыбек би р-н,3,102.2,59276000
Almaty,Казыбек би р-н,2,48.0,16200000
Almaty,Казыбек би р-н,3,66.5,25500000
Almaty,Алихана Бокейханова р-н,3,62.7,12500000
Almaty,Алихана Бокейханова р-н,3,57.0,9000000
Almaty,Казыбек би р-н,3,105.7,65000000
Almaty,Казыбек би р-н,8,260.49,132849900
Almaty,Казыбек би р-н,5,129.86,68825800
Almaty,Казыбек би р-н,2,52.9,23000000
Almaty,Unknown,1,35.0,11550000
Almaty,Казыбек би р-н,3,85.0,35000000
Almaty,Алихана Бокейханова р-н,2,44.4,12000000
Almaty,Казыбек би р-н,3,78.0,57000000
Almaty,Казыбек би р-н,4,87.0,28000000
Almaty,Казыбек би р-н,2,82.61,49566000
Almaty,Казыбек би р-н,2,62.5,20000000
Almaty,Алихана Бокейханова р-н,2,45.9,11300000
Almaty,Казыбек би р-н,3,86.8,27456000
Almaty,Unknown,3,73.9,25126000
Almaty,Казыбек би р-н,2,42.0,24800000
Almaty,Алихана Бокейханова р-н,1,30.0,7900000
Almaty,Unknown,1,39.0,13260000
Almaty,Казыбек би р-н,1,37.3,10500000
Almaty,Алихана Бокейханова р-н,2,42.0,17000000
Almaty,Unknown,1,45.0,16200000
Almaty,Unknown,4,183.2,100760000
Almaty,Казыбек би р-н,3,116.7,67686000
Almaty,Unknown,3,123.3,67815000
Almaty,Unknown,3,64.0,20800000
Almaty,Unknown,2,59.7,19104000
Almaty,Казыбек би р-н,2,69.1,22112000
Almaty,Казыбек би р-н,2,44.0,17000000
Almaty,Казыбек би р-н,3,64.0,25500000
Almaty,Казыбек би р-н,3,70.0,27500000
Almaty,Казыбек би р-н,2,62.7,34000000
Almaty,Казыбек би р-н,2,69.2,25500000
Almaty,Алихана Бокейханова р-н,3,56.6,11000000
Almaty,Алихана Бокейханова р-н,2,44.7,9500000
Almaty,Алихана Бокейханова р-н,3,90.0,35000000
Almaty,Казыбек би р-н,2,77.5,48000000
Almaty,Unknown,3,64.9,22066000
Almaty,Unknown,2,65.0,30750000
Almaty,Алихана Бокейханова р-н,3,50.0,8900000
Almaty,Казыбек би р-н,2,41.0,12500000
Almaty,Алихана Бокейханова р-н,3,58.5,14500000
Almaty,Казыбек би р-н,3,89.0,46500000
Almaty,Казыбек би р-н,1,40.5,18500000
Almaty,Казыбек би р-н,3,79.5,29500000
Almaty,Казыбек би р-н,2,62.0,20000000
Almaty,Казыбек би р-н,2,60.0,21150000
Almaty,Алихана Бокейханова р-н,1,33.0,10000000
Almaty,Казыбек би р-н,2,47.0,19500000
Almaty,Казыбек би р-н,3,54.0,21500000
Almaty,Unknown,1,29.5,6800000
Almaty,Казыбек би р-н,3,88.0,50000000
Almaty,Казыбек би р-н,2,68.0,26000000
Almaty,Казыбек би р-н,2,47.0,17500000
Almaty,Алихана Бокейханова р-н,3,65.0,12000000
Almaty,Казыбек би р-н,3,93.0,38200000
Almaty,Казыбек би р-н,1,40.0,12000000
Almaty,Казыбек би р-н,2,53.0,22000000
Almaty,Казыбек би р-н,2,48.0,23900000
Almaty,Казыбек би р-н,3,62.0,22500000
Almaty,Казыбек би р-н,3,90.0,64000000
Almaty,Казыбек би р-н,3,90.0,64000000
Almaty,Алихана Бокейханова р-н,4,75.0,29500000
Almaty,Казыбек би р-н,8,350.0,175000000
Almaty,Казыбек би р-н,1,32.1,12500000
Almaty,Казыбек би р-н,2,48.0,18900000
Almaty,Алихана Бокейханова р-н,3,42.0,10500000
Almaty,Казыбек би р-н,2,47.0,16450000
Almaty,Алихана Бокейханова р-н,3,49.0,11500000
Almaty,Казыбек би р-н,2,46.0,17900000
Almaty,Казыбек би р-н,2,56.7,33000000
Almaty,Казыбек би р-н,3,79.0,27650000
Almaty,Казыбек би р-н,3,70.6,35800000
Almaty,Казыбек би р-н,2,45.0,13000000
Almaty,Казыбек би р-н,3,97.0,35000000
Almaty,Казыбек би р-н,4,93.0,55000000
Almaty,Алихана Бокейханова р-н,3,63.0,16500000
Almaty,Казыбек би р-н,3,58.2,23700000
Almaty,Алихана Бокейханова р-н,2,54.0,16800000
Almaty,Алихана Бокейханова р-н,3,48.0,11500000
Almaty,Казыбек би р-н,1,39.4,17900000
Almaty,Алихана Бокейханова р-н,2,48.0,11500000
Almaty,Казыбек би р-н,1,33.0,11500000
Almaty,Казыбек би р-н,3,64.0,23000000
Almaty,Алихана Бокейханова р-н,2,48.0,16000000
Almaty,Казыбек би р-н,2,74.0,25000000
Almaty,Казыбек би р-н,3,57.0,19500000
Almaty,Unknown,5,280.0,105000000
Almaty,Казыбек би р-н,2,50.0,16800000
Almaty,Казыбек би р-н,1,31.0,15450000
Almaty,Казыбек би р-н,2,50.6,27830000
Almaty,Казыбек би р-н,2,66.83,36088000
Almaty,Казыбек би р-н,2,44.0,30000000
Almaty,Казыбек би р-н,2,53.2,16000000
Almaty,Казыбек би р-н,1,46.2,25000000
Almaty,Казыбек би р-н,3,102.3,59334000
Almaty,Алихана Бокейханова р-н,2,46.8,10700000
Almaty,Казыбек би р-н,2,45.3,16500000
Almaty,Казыбек би р-н,2,55.0,36700000
Almaty,Казыбек би р-н,3,64.0,22500000
Almaty,Казыбек би р-н,4,123.0,76000000
Almaty,Казыбек би р-н,2,39.0,22900000
Almaty,Казыбек би р-н,3,63.0,18000000
Almaty,Казыбек би р-н,3,110.0,98000000
Almaty,Казыбек би р-н,2,63.0,31999000
Almaty,Алихана Бокейханова р-н,2,48.0,12300000
Almaty,Казыбек би р-н,3,61.8,23000000
Almaty,Казыбек би р-н,1,34.4,13000000
Almaty,Казыбек би р-н,3,85.7,47000000
Almaty,Казыбек би р-н,4,142.0,120000000
Almaty,Алихана Бокейханова р-н,3,57.1,15000000
Almaty,Казыбек би р-н,3,81.0,40000000
Almaty,Казыбек би р-н,4,158.3,85000000
Almaty,Казыбек би р-н,2,44.4,15000000
Almaty,Казыбек би р-н,2,64.5,22000000
Almaty,Казыбек би р-н,3,62.0,24400000
Almaty,Казыбек би р-н,6,150.0,80000000
Almaty,Казыбек би р-н,2,45.0,25000000
Almaty,Казыбек би р-н,3,99.1,36900000
Almaty,Казыбек би р-н,3,77.7,49300000
Almaty,Казыбек би р-н,3,90.0,65000000
Almaty,Казыбек би р-н,3,77.7,49300000
Almaty,Казыбек би р-н,3,90.0,65000000
Almaty,Казыбек би р-н,2,60.2,35432100
Almaty,Алихана Бокейханова р-н,4,64.0,10900000
Almaty,Казыбек би р-н,2,65.0,31500000
Almaty,Казыбек би р-н,3,70.0,41000000
Almaty,Алихана Бокейханова р-н,3,43.0,10800000
Almaty,Казыбек би р-н,2,45.0,12700000
Almaty,Алихана Бокейханова р-н,3,67.0,20000000
Almaty,Казыбек би р-н,3,95.0,56500000
Almaty,Казыбек би р-н,3,63.0,30000000
Almaty,Казыбек би р-н,2,54.0,23000000
Almaty,Алихана Бокейханова р-н,1,34.0,9850000
Almaty,Казыбек би р-н,1,30.0,11900000
Almaty,Казыбек би р-н,3,64.0,26500000
Almaty,Казыбек би р-н,3,82.0,35500000
Almaty,Алихана Бокейханова р-н,1,31.3,7600000
Almaty,Казыбек би р-н,2,52.0,20200000
Almaty,Казыбек би р-н,4,77.0,24600000
Almaty,Казыбек би р-н,3,92.5,43000000
Almaty,Казыбек би р-н,4,77.4,34000000
Almaty,Алихана Бокейханова р-н,3,76.3,16300000
Almaty,Казыбек би р-н,3,80.0,41000000
Almaty,Казыбек би р-н,1,42.0,14500000
Almaty,Казыбек би р-н,4,80.0,31500000
Almaty,Алихана Бокейханова р-н,2,42.0,8800000
Almaty,Казыбек би р-н,3,59.0,22000000
Almaty,Алихана Бокейханова р-н,4,61.4,15500000
Almaty,Казыбек би р-н,1,44.8,25900000
Almaty,Казыбек би р-н,2,44.0,18700000
Almaty,Казыбек би р-н,4,80.0,19800000
Almaty,Казыбек би р-н,3,64.0,28500000
Almaty,Казыбек би р-н,3,79.7,47500000
Almaty,Казыбек би р-н,3,82.3,28805000
Almaty,Unknown,3,57.0,14000000
Almaty,Казыбек би р-н,4,77.5,34000000
Almaty,Алихана Бокейханова р-н,2,52.0,13500000
Almaty,Казыбек би р-н,1,41.7,15500000
Almaty,Казыбек би р-н,3,95.5,41999999
Almaty,Казыбек би р-н,3,103.1,50000000
Almaty,Алихана Бокейханова р-н,2,50.0,20400000
Almaty,Казыбек би р-н,1,42.0,13500000
Almaty,Алихана Бокейханова р-н,2,46.5,16000000
Almaty,Алихана Бокейханова р-н,3,60.8,25000000
Almaty,Казыбек би р-н,1,42.0,18200000
Almaty,Алихана Бокейханова р-н,2,45.0,12500000
Almaty,Казыбек би р-н,1,41.8,18500000
Almaty,Казыбек би р-н,3,84.0,58000000
Almaty,Алихана Бокейханова р-н,2,54.0,17500000
Almaty,Алихана Бокейханова р-н,3,79.0,34500000
Almaty,Алихана Бокейханова р-н,3,60.0,21600000
Almaty,Казыбек би р-н,3,59.0,24000000
Almaty,Казыбек би р-н,3,64.0,40000000
Almaty,Казыбек би р-н,2,62.0,26500000
Almaty,Казыбек би р-н,2,51.0,22500000
Almaty,Казыбек би р-н,2,67.8,34900000
Almaty,Казыбек би р-н,1,35.7,11500000
Almaty,Казыбек би р-н,3,64.0,26000000
Almaty,Казыбек би р-н,5,118.0,75000000
Almaty,Алихана Бокейханова р-н,2,49.0,11000000
Almaty,Казыбек би р-н,3,72.0,47000000
Almaty,Казыбек би р-н,3,93.0,32500000
Almaty,Казыбек би р-н,2,59.6,26300000
Almaty,Казыбек би р-н,3,66.2,27000000
Almaty,Казыбек би р-н,3,70.0,29000000
Almaty,Казыбек би р-н,3,75.0,38999900
Almaty,Казыбек би р-н,1,32.8,11800000
Almaty,Казыбек би р-н,3,85.5,39990000
Almaty,Алихана Бокейханова р-н,3,60.0,22500000
Almaty,Казыбек би р-н,1,37.0,15000000
Almaty,Алихана Бокейханова р-н,2,49.9,16800000
Almaty,Казыбек би р-н,3,90.0,45000000
Almaty,Казыбек би р-н,3,65.3,47000000
Almaty,Казыбек би р-н,3,92.0,35000000
Almaty,Казыбек би р-н,2,62.0,22500000
Almaty,Алихана Бокейханова р-н,3,71.5,17500000
Almaty,Алихана Бокейханова р-н,1,31.0,8300000
Almaty,Казыбек би р-н,3,96.0,49000000
Almaty,Казыбек би р-н,1,33.9,11000000
Almaty,Казыбек би р-н,4,115.0,60000000
Almaty,Казыбек би р-н,3,103.0,56000000
Almaty,Казыбек би р-н,2,44.0,16000000
Almaty,Казыбек би р-н,2,41.0,16500000
Almaty,Казыбек би р-н,3,70.0,23000000
Almaty,Алихана Бокейханова р-н,2,54.0,12500000
Almaty,Казыбек би р-н,2,44.0,16000000
Almaty,Казыбек би р-н,1,32.0,11000000
Almaty,Казыбек би р-н,3,66.4,27900000
Almaty,Казыбек би р-н,1,35.7,21000000
Almaty,Казыбек би р-н,3,70.0,37000000
Almaty,Казыбек би р-н,2,43.7,18500000
Almaty,Казыбек би р-н,5,130.0,71000000
Almaty,Казыбек би р-н,4,76.2,33000000
Almaty,Казыбек би р-н,3,57.1,25000000
Almaty,Казыбек би р-н,4,107.0,40000000
Almaty,Казыбек би р-н,2,54.0,20400000
Almaty,Казыбек би р-н,1,42.0,15900000
Almaty,Казыбек би р-н,4,149.2,67000000
Almaty,Казыбек би р-н,2,44.0,17000000
Almaty,Казыбек би р-н,3,113.0,75000000
Almaty,Казыбек би р-н,3,89.0,39500000
Almaty,Алихана Бокейханова р-н,3,65.0,12700000
Almaty,Казыбек би р-н,2,46.0,28000000
Almaty,Казыбек би р-н,5,123.0,54000000
Almaty,Алихана Бокейханова р-н,1,33.0,6855555
Almaty,Алихана Бокейханова р-н,2,44.5,10300000
Almaty,Unknown,4,80.0,36000000
Almaty,Казыбек би р-н,2,51.0,19999990
Almaty,Казыбек би р-н,3,81.0,36500000
Almaty,Казыбек би р-н,4,110.0,45000000
Almaty,Казыбек би р-н,2,78.0,39500000
Almaty,Алихана Бокейханова р-н,1,30.8,8500000
Almaty,Казыбек би р-н,2,70.0,29000000
Almaty,Казыбек би р-н,2,56.0,22800000
Almaty,Казыбек би р-н,4,133.8,55000000
Almaty,Казыбек би р-н,1,32.0,16800000
Almaty,Казыбек би р-н,4,145.0,48900000
Almaty,Алихана Бокейханова р-н,3,68.0,25000000
Almaty,Казыбек би р-н,3,80.89,29120400
Almaty,Казыбек би р-н,2,58.0,23500000
Almaty,Алихана Бокейханова р-н,2,44.0,8000000
Almaty,Алихана Бокейханова р-н,2,48.0,14900000
Almaty,Казыбек би р-н,3,62.0,26900000
Almaty,Казыбек би р-н,2,44.0,18000000
Almaty,Алихана Бокейханова р-н,3,57.2,16500000
Almaty,Казыбек би р-н,2,69.51,25023600
Almaty,Казыбек би р-н,2,66.44,23918000
Almaty,Казыбек би р-н,3,105.62,38023200
Almaty,Казыбек би р-н,1,47.82,19128000
Almaty,Казыбек би р-н,1,30.0,10900000
Almaty,Алихана Бокейханова р-н,1,31.0,8500000
Almaty,Казыбек би р-н,1,31.0,9900000
Almaty,Unknown,2,55.5,18000000
Almaty,Казыбек би р-н,3,60.7,20500000
Almaty,Казыбек би р-н,2,58.0,26500000
Almaty,Алихана Бокейханова р-н,2,52.0,14500000
Almaty,Казыбек би р-н,3,134.5,100000000
Almaty,Казыбек би р-н,3,65.0,31000000
Almaty,Казыбек би р-н,2,61.0,22900000
Almaty,Казыбек би р-н,2,64.2,20865000
Almaty,Казыбек би р-н,2,41.0,14900000
Almaty,Казыбек би р-н,1,33.0,10900000
Almaty,Казыбек би р-н,2,52.0,25990000
Almaty,Unknown,2,62.0,22500000
Almaty,Казыбек би р-н,2,51.4,18700000
Almaty,Казыбек би р-н,2,41.5,16900000
Almaty,Казыбек би р-н,4,80.0,32500000
Almaty,Казыбек би р-н,1,41.4,20000000
Almaty,Казыбек би р-н,1,36.0,14500000
Almaty,Казыбек би р-н,2,58.0,32300000
Almaty,Казыбек би р-н,3,104.0,50960000
Almaty,Казыбек би р-н,2,45.0,21500000
Almaty,Казыбек би р-н,4,133.9,54000000
Almaty,Алихана Бокейханова р-н,4,61.0,18000000
Almaty,Казыбек би р-н,1,39.1,14271500
Almaty,Казыбек би р-н,3,75.0,36900000
Almaty,Казыбек би р-н,4,123.0,53000000
Almaty,Казыбек би р-н,3,107.7,57081000
Almaty,Казыбек би р-н,3,79.4,33000000
Almaty,Казыбек би р-н,2,59.4,20458000
Almaty,Казыбек би р-н,2,70.0,37500000
Almaty,Казыбек би р-н,3,91.0,53000000
Almaty,Казыбек би р-н,2,54.0,16500000
Almaty,Казыбек би р-н,2,54.0,16500000
Almaty,Алихана Бокейханова р-н,3,80.0,24700000
Almaty,Алихана Бокейханова р-н,2,47.0,9300000
Almaty,Алихана Бокейханова р-н,2,48.5,17000000
Almaty,Алихана Бокейханова р-н,3,65.0,18500000
Almaty,Казыбек би р-н,2,54.0,17400000
Almaty,Казыбек би р-н,3,93.0,31900000
Almaty,Казыбек би р-н,2,64.6,29000000
Almaty,Казыбек би р-н,3,62.0,15500000
Almaty,Казыбек би р-н,3,63.8,13000000
Almaty,Казыбек би р-н,1,42.0,12900000
Almaty,Казыбек би р-н,2,55.8,18400000
Almaty,Казыбек би р-н,2,45.0,17500000
Almaty,Казыбек би р-н,1,39.0,21800000
Almaty,Казыбек би р-н,1,41.0,13500000
Almaty,Казыбек би р-н,3,100.0,65000000
Almaty,Казыбек би р-н,2,48.0,21000000
Almaty,Казыбек би р-н,2,42.0,14300000
Almaty,Казыбек би р-н,2,52.0,21000000
Almaty,Казыбек би р-н,2,42.0,19000000
Almaty,Казыбек би р-н,1,40.0,12000000
Almaty,Алихана Бокейханова р-н,2,45.1,11110000
Almaty,Казыбек би р-н,2,60.2,24663000
Almaty,Казыбек би р-н,1,47.1,16800000
Almaty,Казыбек би р-н,2,61.7,30000000
Almaty,Алихана Бокейханова р-н,2,52.0,12000000
Almaty,Казыбек би р-н,3,88.9,41000000
Almaty,Unknown,3,88.0,46000000
Almaty,Казыбек би р-н,2,64.0,39900000
Almaty,Unknown,4,93.0,48900000
Almaty,Казыбек би р-н,3,78.0,20280000
Almaty,Алихана Бокейханова р-н,1,30.6,7141027
Almaty,Казыбек би р-н,3,100.0,65000000
Almaty,Казыбек би р-н,2,51.2,21000000
Almaty,Казыбек би р-н,3,85.5,39800000
Almaty,Казыбек би р-н,5,97.3,35000000
Almaty,Казыбек би р-н,2,57.0,21000000
Almaty,Казыбек би р-н,1,34.0,11200000
Almaty,Unknown,2,45.0,15500000
Almaty,Казыбек би р-н,1,32.5,12500000
Almaty,Алихана Бокейханова р-н,4,76.2,27400000
Almaty,Алихана Бокейханова р-н,2,45.0,9800000
Almaty,Казыбек би р-н,1,38.0,11400000
Almaty,Казыбек би р-н,1,32.0,11000000
Almaty,Казыбек би р-н,1,38.5,15400000
